frame,t_s,diameter_px,centre_x,centre_y,span_row,span,height,area,rim_l,rim_r,rim_outer,occl,ncomp,widest_y
1379,22.9667,412,720.5,1426.0,412,413,287,90366,0,0,412,0,1,1431
1380,22.9833,413,721.0,1426.5,413,413,288,90409,0,0,413,0,1,1431
1381,23.0000,413,721.0,1426.5,413,413,288,90412,0,0,413,0,1,1431
1382,23.0167,413,721.0,1427.5,413,414,286,90453,0,0,413,0,1,1431
1383,23.0333,413,721.0,1427.5,413,414,286,90427,0,0,413,0,1,1431
1384,23.0500,413,721.0,1427.5,413,414,286,90475,0,0,413,0,1,1431
1385,23.0667,412,721.5,1428.0,412,413,287,90508,0,0,412,0,1,1430
1386,23.0833,412,721.5,1428.0,412,413,287,90585,0,0,412,0,1,1426
1387,23.1000,412,721.5,1429.0,412,414,287,90631,0,0,412,0,1,1430
1388,23.1167,414,722.5,1429.5,414,414,288,90705,42,0,456,0,1,1435
1389,23.1333,413,723.0,1430.5,413,414,288,90744,0,0,413,0,1,1435
1390,23.1500,413,723.0,1431.0,413,415,289,90828,0,0,413,0,1,1432
1391,23.1667,414,724.5,1431.5,414,414,288,90962,42,0,456,0,1,1440
1392,23.1833,413,724.0,1433.0,413,414,289,91032,0,0,413,0,1,1435
1393,23.2000,413,725.0,1434.0,413,414,289,91178,0,0,413,0,1,1435
1394,23.2167,414,726.5,1435.0,414,415,289,91331,0,0,414,0,1,1443
1395,23.2333,414,725.5,1436.5,414,415,290,91397,42,0,456,0,1,1441
1396,23.2500,414,726.5,1437.5,414,415,290,91540,0,0,414,0,1,1442
1397,23.2667,415,727.0,1439.0,415,416,289,91695,42,0,457,0,1,1445
1398,23.2833,413,727.0,1440.5,413,415,290,91854,0,0,413,0,1,1440
1399,23.3000,414,727.5,1442.0,414,415,291,92035,0,0,414,0,1,1440
1400,23.3167,414,728.5,1443.5,414,415,292,91553,0,0,414,0,1,1448
1401,23.3333,415,729.0,1444.5,415,416,292,90344,0,0,415,0,1,1449
1402,23.3500,415,729.0,1446.0,415,416,293,88490,0,0,415,0,1,1449
1403,23.3667,415,729.0,1447.0,415,416,293,86121,0,0,415,0,1,1451
1404,23.3833,416,729.5,1449.0,416,416,293,83587,42,0,458,0,1,1454
1405,23.4000,416,729.5,1450.5,416,417,292,80881,0,0,416,0,1,1453
1406,23.4167,416,729.5,1450.5,416,417,292,78050,0,0,416,0,1,1453
1407,23.4333,416,729.5,1450.5,416,418,288,75136,0,0,416,0,1,1455
1408,23.4500,416,729.5,1449.0,416,418,285,72375,0,0,416,0,1,1456
1409,23.4667,416,729.5,1447.0,416,418,277,69625,0,0,416,0,1,1457
1410,23.4833,416,729.5,1444.0,416,418,271,67106,0,0,416,0,1,1459
1411,23.5000,417,730.0,1439.5,417,418,260,64946,42,0,459,0,1,1461
1412,23.5167,417,730.0,1434.5,417,418,248,63014,0,0,417,0,1,1459
1413,23.5333,417,730.0,1428.0,417,418,235,61359,43,0,460,0,1,1461
1414,23.5500,417,730.0,1420.5,417,418,220,60021,43,0,460,0,1,1461
1415,23.5667,417,730.0,1414.5,417,418,206,59028,43,0,460,0,1,1461
1416,23.5833,417,730.0,1410.0,417,418,197,58218,0,0,417,0,1,1460
1417,23.6000,418,730.5,1412.5,418,418,202,57758,42,0,460,0,1,1464
1418,23.6167,418,730.5,1415.5,418,418,208,57715,42,0,460,0,1,1464
1419,23.6333,418,730.5,1419.5,418,418,216,57928,42,0,460,0,1,1464
1420,23.6500,417,730.5,1423.0,418,418,223,57827,42,0,460,0,1,1464
1421,23.6667,416,730.5,1426.5,418,418,228,57581,42,0,460,0,1,1464
1422,23.6833,415,730.0,1431.5,417,418,238,57335,0,0,417,0,1,1462
1423,23.7000,415,730.0,1436.5,415,417,248,57257,0,0,415,0,1,1455
1424,23.7167,407,727.0,1442.0,409,417,259,57290,0,0,409,0,1,1456
1425,23.7333,396,722.0,1446.5,397,418,268,57423,0,0,397,0,1,1458
1426,23.7500,390,716.5,1451.0,390,416,275,57546,0,0,390,0,1,1462
1427,23.7667,383,713.0,1454.5,383,415,280,57655,0,0,383,0,1,1467
1428,23.7833,375,711.0,1457.5,375,411,286,57685,0,0,375,0,1,1473
1429,23.8000,362,704.5,1461.0,362,407,287,57714,0,0,362,0,1,1474
1430,23.8167,349,698.0,1463.5,349,403,288,57786,0,0,349,0,1,1474
1431,23.8333,335,691.0,1465.5,335,398,286,57891,0,0,335,0,1,1474
1432,23.8500,322,684.5,1466.5,322,394,284,58000,9,0,331,0,1,1474
1433,23.8667,310,676.5,1469.5,310,390,284,58253,0,0,310,0,1,1473
1434,23.8833,306,676.5,1471.5,306,386,282,58543,0,0,306,0,1,1481
1435,23.9000,302,673.5,1475.5,302,384,282,58875,0,0,302,0,1,1486
1436,23.9167,308,743.5,1479.5,308,381,280,59222,0,0,308,0,1,1551
1437,23.9333,318,735.5,1483.0,318,380,279,59680,0,0,318,0,1,1556
1438,23.9500,328,727.5,1486.0,328,379,279,60236,0,0,328,0,1,1560
1439,23.9667,333,718.0,1489.0,333,377,279,60796,0,0,333,0,1,1560
1440,23.9833,330,707.5,1493.5,330,367,280,61097,0,0,330,0,1,1555
,279,60796,0,0,333,0,1,1560
1440,23.9833,330,707.5,1493.5,330,367,280,61097,0,0,330,0,1,1555
