frame,t,knob_x,knob_y,knob_method,base_x,base_y,ring_r,base_method,knob_dist,knob_angle_deg,hole_vx,hole_vy,hole_speed,travel_angle_deg
922,15.4816,1239.0,1405.0,H,1072.0,1374.0,164.8000030517578,H,169.9,10.5,15.32,3.17,15.64,11.7
923,15.4984,1235.0,1403.0,H,1070.0,1370.0,165.0,H,168.3,11.3,15.83,3.14,16.14,11.2
924,15.5152,1237.0,1405.0,H,1076.0,1372.0,162.39999389648438,H,164.3,11.6,14.27,3.91,14.8,15.3
925,15.532,1237.0,1405.0,H,1072.0,1374.0,165.0,H,167.9,10.6,15.83,3.19,16.15,11.4
926,15.5488,1237.0,1401.0,H,1074.0,1370.0,160.60000610351562,H,165.9,10.8,15.01,2.88,15.28,10.8
927,15.5656,1237.0,1381.0,H,1078.0,1370.0,165.0,H,159.4,4.0,14.84,2.9,15.12,11.1
928,15.5825,1239.0,1353.0,H,1072.0,1366.0,165.0,H,167.5,-4.5,15.07,2.84,15.34,10.7
929,15.5993,1237.0,1331.0,H,1074.0,1372.0,160.60000610351562,H,168.1,-14.1,14.49,2.55,14.71,10.0
930,15.6161,1235.0,1317.0,H,1074.0,1372.0,160.60000610351562,H,170.1,-18.9,15.28,1.83,15.39,6.8
931,15.6329,1233.0,1301.0,H,1072.0,1366.0,165.0,H,173.6,-22.0,15.61,0.85,15.64,3.1
932,15.6497,1229.0,1295.0,H,1076.0,1372.0,162.39999389648438,H,171.3,-26.7,15.17,0.13,15.17,0.5
933,15.6665,1227.0,1289.0,H,1078.0,1374.0,165.0,H,171.5,-29.7,13.99,0.07,13.99,0.3
934,15.6833,1225.0,1281.0,H,1078.0,1370.0,160.60000610351562,H,171.8,-31.2,13.54,-0.37,13.54,-1.6
935,15.7001,1225.0,1275.0,H,1082.0,1372.0,165.0,H,172.8,-34.1,14.78,-2.16,14.93,-8.3
936,15.7169,1225.0,1271.0,H,1078.0,1364.0,164.8000030517578,H,173.9,-32.3,14.24,-2.53,14.47,-10.1
937,15.7337,1227.0,1267.0,H,1080.0,1362.0,165.0,H,175.0,-32.9,14.43,-3.44,14.83,-13.4
938,15.7505,1225.0,1265.0,H,1082.0,1362.0,165.0,H,172.8,-34.1,11.46,-4.53,12.32,-21.6
939,15.7674,1227.0,1261.0,H,1088.0,1362.0,169.39999389648438,H,171.8,-36.0,13.42,-4.59,14.18,-18.9
940,15.7842,1225.0,1257.0,H,1092.0,1364.0,165.0,H,170.7,-38.8,13.23,-4.34,13.93,-18.1
941,15.801,1225.0,1255.0,H,1088.0,1358.0,165.0,H,171.4,-36.9,13.38,-6.61,14.92,-26.3
942,15.8178,1225.0,1251.0,H,1092.0,1362.0,160.1999969482422,H,173.2,-39.8,12.76,-5.29,13.81,-22.5
943,15.8346,1227.0,1249.0,H,1090.0,1358.0,165.0,H,175.1,-38.5,11.01,-4.01,11.72,-20.0
944,15.8514,1229.0,1249.0,H,1096.0,1362.0,165.0,H,174.5,-40.4,12.64,-6.04,14.01,-25.5
945,15.8682,1225.0,1247.0,H,1092.0,1354.0,164.8000030517578,H,170.7,-38.8,12.67,-5.89,13.97,-24.9
946,15.885,1229.0,1243.0,H,1092.0,1354.0,165.0,H,176.3,-39.0,12.39,-6.13,13.82,-26.3
947,15.9018,1229.0,1245.0,H,1094.0,1354.0,165.0,H,173.5,-38.9,11.6,-7.99,14.09,-34.6
948,15.9186,1231.0,1243.0,H,1098.0,1358.0,167.1999969482422,H,175.8,-40.8,12.22,-6.53,13.86,-28.1
949,15.9355,1231.0,1243.0,H,1094.0,1354.0,165.0,H,176.3,-39.0,7.8,-3.51,8.56,-24.2
950,15.9523,1231.0,1245.0,H,1094.0,1354.0,165.0,H,175.1,-38.5,11.27,-6.18,12.85,-28.7
951,15.9691,1231.0,1245.0,H,1094.0,1354.0,165.0,H,175.1,-38.5,11.84,-6.9,13.7,-30.2
952,15.9859,1231.0,1245.0,H,1094.0,1354.0,165.0,H,175.1,-38.5,13.3,-8.22,15.63,-31.7
953,16.0027,1231.0,1245.0,H,1094.0,1354.0,164.8000030517578,H,175.1,-38.5,12.07,-6.78,13.85,-29.3
954,16.0195,1229.0,1245.0,H,1098.0,1354.0,169.39999389648438,H,170.4,-39.8,12.89,-7.84,15.09,-31.3
955,16.0363,1231.0,1243.0,H,1098.0,1358.0,160.1999969482422,H,175.8,-40.8,7.63,-3.74,8.49,-26.1
956,16.0531,1229.0,1245.0,H,1098.0,1358.0,166.8000030517578,H,173.0,-40.8,11.76,-6.76,13.57,-29.9
957,16.0699,1231.0,1243.0,H,1094.0,1356.0,165.0,H,177.6,-39.5,12.27,-7.3,14.27,-30.7
958,16.0867,1231.0,1243.0,H,1098.0,1354.0,160.60000610351562,H,173.2,-39.8,13.63,-8.56,16.1,-32.1
959,16.1035,1229.0,1241.0,H,1102.0,1358.0,165.0,H,172.7,-42.7,12.16,-7.41,14.24,-31.4
960,16.1204,1229.0,1239.0,H,1102.0,1358.0,165.0,H,174.0,-43.1,12.21,-7.56,14.36,-31.8
961,16.1372,1229.0,1239.0,H,1100.0,1358.0,165.0,H,175.5,-42.7,12.32,-7.91,14.63,-32.7
962,16.154,1229.0,1235.0,H,1096.0,1356.0,165.0,H,179.8,-42.3,12.68,-8.2,15.1,-32.9
963,16.1708,1227.0,1235.0,H,1100.0,1354.0,160.60000610351562,H,174.0,-43.1,12.66,-9.26,15.68,-36.2
964,16.1876,1227.0,1231.0,H,1102.0,1352.0,169.39999389648438,H,174.0,-44.1,12.63,-8.54,15.25,-34.1
965,16.2044,1227.0,1229.0,H,1104.0,1356.0,165.0,H,176.8,-45.9,12.22,-8.06,14.64,-33.4
966,16.2212,1227.0,1229.0,H,1108.0,1352.0,165.0,H,171.1,-45.9,9.06,-6.58,11.2,-36.0
967,16.238,1229.0,1225.0,H,1110.0,1348.0,165.0,H,171.1,-45.9,13.16,-10.03,16.54,-37.3
968,16.2548,1227.0,1223.0,H,1106.0,1348.0,160.39999389648438,H,174.0,-45.9,6.29,-3.63,7.26,-30.0
969,16.2716,1225.0,1217.0,H,1108.0,1348.0,160.39999389648438,H,175.6,-48.2,11.44,-7.76,13.83,-34.1
970,16.2885,1227.0,1217.0,H,1110.0,1344.0,162.0,H,172.7,-47.3,10.39,-9.08,13.79,-41.1
971,16.3053,1227.0,1213.0,H,1112.0,1344.0,160.39999389648438,H,174.3,-48.7,13.3,-10.71,17.08,-38.8
972,16.3221,1227.0,1211.0,H,1110.0,1340.0,164.8000030517578,H,174.2,-47.8,7.87,-6.47,10.19,-39.4
973,16.3389,1227.0,1209.0,H,1112.0,1342.0,167.1999969482422,H,175.8,-49.2,13.33,-11.5,17.61,-40.8
974,16.3557,1229.0,1209.0,H,1114.0,1338.0,169.39999389648438,H,172.8,-48.3,14.01,-12.52,18.79,-41.8
975,16.3725,1229.0,1205.0,H,1116.0,1340.0,160.60000610351562,H,176.1,-50.1,6.39,-5.15,8.21,-38.9
976,16.3893,1229.0,1205.0,H,1116.0,1342.0,165.0,H,177.6,-50.5,6.38,-5.75,8.59,-42.0
977,16.4061,1229.0,1205.0,H,1116.0,1336.0,169.1999969482422,H,173.0,-49.2,11.39,-9.52,14.84,-39.9
978,16.4229,1229.0,1205.0,H,1116.0,1336.0,169.0,H,173.0,-49.2,10.23,-8.73,13.45,-40.5
979,16.4397,1229.0,1201.0,H,1118.0,1336.0,169.0,H,174.8,-50.6,10.22,-8.75,13.45,-40.6
980,16.4565,1229.0,1201.0,H,1118.0,1336.0,169.0,H,174.8,-50.6,10.17,-8.87,13.49,-41.1
981,16.4734,1229.0,1203.0,H,1118.0,1336.0,169.0,H,173.2,-50.2,10.28,-8.37,13.26,-39.1
982,16.4902,1227.0,1205.0,H,1118.0,1338.0,160.60000610351562,H,172.0,-50.7,9.89,-8.91,13.31,-42.0
983,16.507,1231.0,1203.0,H,1118.0,1336.0,169.0,H,174.5,-49.6,9.98,-8.77,13.29,-41.3
984,16.5238,1231.0,1203.0,H,1118.0,1338.0,167.1999969482422,H,176.1,-50.1,10.64,-9.57,14.31,-42.0
985,16.5406,1229.0,1201.0,H,1118.0,1338.0,167.0,H,176.3,-51.0,10.88,-9.67,14.55,-41.6
986,16.5574,1231.0,1201.0,H,1118.0,1338.0,167.0,H,177.6,-50.5,9.2,-7.46,11.85,-39.1
987,16.5742,1229.0,1201.0,H,1118.0,1338.0,167.0,H,176.3,-51.0,10.16,-9.08,13.62,-41.8
988,16.591,1229.0,1201.0,H,1120.0,1336.0,169.1999969482422,H,173.5,-51.1,10.49,-9.12,13.9,-41.0
989,16.6078,1229.0,1203.0,H,1118.0,1334.0,160.60000610351562,H,171.7,-49.7,9.99,-9.0,13.45,-42.0
990,16.6246,1231.0,1203.0,H,1120.0,1334.0,169.39999389648438,H,171.7,-49.7,10.25,-9.2,13.78,-41.9
991,16.6415,1229.0,1199.0,H,1120.0,1336.0,169.1999969482422,H,175.1,-51.5,10.28,-9.44,13.96,-42.5
992,16.6583,1229.0,1201.0,H,1118.0,1334.0,160.60000610351562,H,173.2,-50.2,9.97,-9.16,13.54,-42.6
993,16.6751,1229.0,1201.0,H,1122.0,1332.0,164.8000030517578,H,169.1,-50.8,9.99,-9.21,13.59,-42.7
994,16.6919,1229.0,1201.0,H,1120.0,1338.0,164.60000610351562,H,175.1,-51.5,9.78,-9.2,13.42,-43.2
995,16.7087,1229.0,1199.0,H,1120.0,1334.0,160.60000610351562,H,173.5,-51.1,10.12,-9.38,13.8,-42.8
996,16.7255,1231.0,1199.0,H,1122.0,1336.0,165.0,H,175.1,-51.5,10.2,-9.42,13.88,-42.7
997,16.7423,1229.0,1199.0,H,1118.0,1336.0,160.39999389648438,H,176.3,-51.0,10.04,-9.34,13.71,-42.9
998,16.7591,1227.0,1201.0,H,1118.0,1336.0,160.39999389648438,H,173.5,-51.1,10.23,-9.4,13.89,-42.6
999,16.7759,1231.0,1201.0,H,1120.0,1338.0,165.0,H,176.3,-51.0,9.81,-9.3,13.52,-43.5
1000,16.7927,1231.0,1201.0,H,1120.0,1338.0,165.0,H,176.3,-51.0,10.26,-9.17,13.76,-41.8
1001,16.8095,1231.0,1201.0,H,1116.0,1332.0,165.0,H,174.3,-48.7,10.05,-9.41,13.76,-43.1
1002,16.8264,1231.0,1199.0,H,1118.0,1330.0,164.8000030517578,H,173.0,-49.2,10.07,-9.35,13.74,-42.9
1003,16.8432,1229.0,1197.0,H,1120.0,1334.0,160.60000610351562,H,175.1,-51.5,10.37,-9.79,14.26,-43.3
1004,16.86,1229.0,1197.0,H,1122.0,1334.0,169.39999389648438,H,173.8,-52.0,9.9,-9.14,13.47,-42.7
1005,16.8768,1231.0,1199.0,H,1120.0,1336.0,166.60000610351562,H,176.3,-51.0,9.65,-9.13,13.28,-43.4
1006,16.8936,1231.0,1199.0,H,1118.0,1330.0,165.0,H,173.0,-49.2,9.97,-9.33,13.65,-43.1
1007,16.9104,1231.0,1195.0,H,1122.0,1336.0,165.0,H,178.2,-52.3,10.08,-9.62,13.93,-43.7
1008,16.9272,1229.0,1197.0,H,1120.0,1332.0,169.1999969482422,H,173.5,-51.1,9.92,-9.16,13.5,-42.7
1009,16.944,1231.0,1195.0,H,1124.0,1334.0,165.0,H,175.4,-52.4,9.91,-9.01,13.4,-42.3
1010,16.9608,1231.0,1199.0,H,1120.0,1334.0,160.60000610351562,H,174.8,-50.6,10.09,-9.56,13.9,-43.5
1011,16.9776,1231.0,1199.0,H,1120.0,1334.0,160.60000610351562,H,174.8,-50.6,10.14,-9.72,14.04,-43.8
1012,16.9945,1231.0,1199.0,H,1120.0,1332.0,160.60000610351562,H,173.2,-50.2,10.53,-9.97,14.5,-43.4
1013,17.0113,1229.0,1197.0,H,1120.0,1332.0,160.60000610351562,H,173.5,-51.1,10.14,-9.68,14.02,-43.7
1014,17.0281,1229.0,1197.0,H,1118.0,1330.0,165.0,H,173.2,-50.2,10.25,-9.81,14.18,-43.7
1015,17.0449,1229.0,1197.0,H,1122.0,1336.0,165.0,H,175.4,-52.4,9.77,-8.42,12.89,-40.8
1016,17.0617,1229.0,1197.0,H,1122.0,1332.0,169.39999389648438,H,172.3,-51.6,10.25,-9.75,14.15,-43.6
1017,17.0785,1229.0,1197.0,H,1122.0,1332.0,169.39999389648438,H,172.3,-51.6,10.03,-9.45,13.78,-43.3
1018,17.0953,1231.0,1197.0,H,1120.0,1332.0,160.60000610351562,H,174.8,-50.6,10.41,-9.82,14.3,-43.3
1019,17.1121,1231.0,1197.0,H,1120.0,1332.0,160.60000610351562,H,174.8,-50.6,10.14,-9.72,14.05,-43.8
1020,17.1289,1231.0,1197.0,H,1122.0,1332.0,160.39999389648438,H,173.5,-51.1,10.03,-9.68,13.93,-44.0
1021,17.1457,1229.0,1195.0,H,1120.0,1332.0,160.60000610351562,H,175.1,-51.5,8.75,-8.58,12.26,-44.4
1022,17.1625,1231.0,1197.0,H,1120.0,1332.0,160.60000610351562,H,174.8,-50.6,9.96,-9.54,13.8,-43.8
1023,17.1794,1231.0,1197.0,H,1126.0,1334.0,165.0,H,172.6,-52.5,9.89,-9.54,13.74,-44.0
1024,17.1962,1229.0,1195.0,H,1120.0,1332.0,160.60000610351562,H,175.1,-51.5,11.03,-10.27,15.07,-43.0
1025,17.213,1229.0,1195.0,H,1126.0,1334.0,165.0,H,173.0,-53.5,9.67,-9.2,13.35,-43.6
1026,17.2298,1229.0,1195.0,H,1122.0,1330.0,160.60000610351562,H,172.3,-51.6,10.39,-8.8,13.62,-40.3
1027,17.2466,1229.0,1195.0,H,1122.0,1330.0,169.39999389648438,H,172.3,-51.6,6.84,-7.91,10.46,-49.2
1028,17.2634,1229.0,1195.0,H,1122.0,1330.0,169.39999389648438,H,172.3,-51.6,10.06,-8.26,13.01,-39.4
1029,17.2802,1231.0,1193.0,H,1122.0,1330.0,169.39999389648438,H,175.1,-51.5,9.83,-9.44,13.63,-43.8
1030,17.297,1231.0,1195.0,H,1122.0,1330.0,169.39999389648438,H,173.5,-51.1,10.08,-9.97,14.18,-44.7
1031,17.3138,1229.0,1195.0,H,1118.0,1330.0,165.0,H,174.8,-50.6,9.49,-9.33,13.31,-44.5
1032,17.3306,1231.0,1195.0,H,1122.0,1332.0,160.60000610351562,H,175.1,-51.5,7.43,-8.69,11.43,-49.5
1033,17.3475,1229.0,1193.0,H,1118.0,1330.0,165.0,H,176.3,-51.0,9.9,-9.69,13.85,-44.4
1034,17.3643,1229.0,1193.0,H,1124.0,1330.0,169.1999969482422,H,172.6,-52.5,12.18,-11.62,16.83,-43.7
1035,17.3811,1229.0,1193.0,H,1122.0,1330.0,160.39999389648438,H,173.8,-52.0,8.98,-9.29,12.92,-46.0
1036,17.3979,1229.0,1193.0,H,1122.0,1330.0,160.39999389648438,H,173.8,-52.0,7.6,-9.14,11.88,-50.3
1037,17.4147,1231.0,1193.0,H,1122.0,1330.0,160.60000610351562,H,175.1,-51.5,10.23,-10.23,14.46,-45.0
1038,17.4315,1227.0,1193.0,H,1122.0,1330.0,160.60000610351562,H,172.6,-52.5,9.61,-9.64,13.61,-45.1
1039,17.4483,1227.0,1193.0,H,1122.0,1330.0,160.60000610351562,H,172.6,-52.5,9.38,-9.56,13.39,-45.6
1040,17.4651,1227.0,1193.0,H,1126.0,1334.0,165.0,H,173.4,-54.4,9.46,-9.68,13.53,-45.7
1041,17.4819,1229.0,1191.0,H,1126.0,1334.0,165.0,H,176.2,-54.2,9.77,-9.67,13.74,-44.7
1042,17.4987,1229.0,1191.0,H,1124.0,1328.0,169.1999969482422,H,172.6,-52.5,10.02,-10.07,14.21,-45.2
1043,17.5155,1229.0,1191.0,H,1124.0,1328.0,162.1999969482422,H,172.6,-52.5,9.4,-9.17,13.14,-44.3
1044,17.5324,1229.0,1191.0,H,1124.0,1328.0,169.39999389648438,H,172.6,-52.5,9.28,-9.41,13.22,-45.4
1045,17.5492,1229.0,1191.0,H,1126.0,1330.0,167.1999969482422,H,173.0,-53.5,9.92,-9.85,13.98,-44.8
1046,17.566,1229.0,1191.0,H,1126.0,1332.0,165.0,H,174.6,-53.9,4.92,-7.62,9.07,-57.2
1047,17.5828,1227.0,1193.0,H,1128.0,1332.0,165.0,H,170.7,-54.5,9.65,-9.75,13.71,-45.3
1048,17.5996,1231.0,1191.0,H,1126.0,1328.0,169.1999969482422,H,172.6,-52.5,9.36,-9.25,13.16,-44.7
1049,17.6164,1229.0,1187.0,H,1124.0,1324.0,165.0,H,172.6,-52.5,9.58,-9.53,13.51,-44.8
1050,17.6332,1229.0,1189.0,H,1122.0,1324.0,165.0,H,172.3,-51.6,9.42,-9.51,13.39,-45.3
1051,17.65,1231.0,1191.0,H,1128.0,1330.0,165.0,H,173.0,-53.5,9.62,-9.54,13.55,-44.8
1052,17.6668,1231.0,1189.0,H,1128.0,1330.0,165.0,H,174.6,-53.9,8.49,-8.15,11.77,-43.8
1053,17.6836,1229.0,1185.0,H,1126.0,1328.0,160.60000610351562,H,176.2,-54.2,9.31,-8.98,12.93,-44.0
1054,17.7005,1229.0,1187.0,H,1126.0,1326.0,160.60000610351562,H,173.0,-53.5,8.9,-8.68,12.43,-44.3
1055,17.7173,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,8.57,-8.16,11.84,-43.6
1056,17.7341,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,5.09,-6.26,8.07,-50.9
1057,17.7509,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,9.02,-10.87,14.13,-50.3
1058,17.7677,1229.0,1187.0,H,1126.0,1326.0,169.1999969482422,H,173.0,-53.5,8.68,-8.81,12.37,-45.4
1059,17.7845,1231.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,175.8,-53.3,8.85,-8.66,12.39,-44.4
1060,17.8013,1231.0,1185.0,H,1130.0,1326.0,165.0,H,173.4,-54.4,8.59,-8.41,12.02,-44.4
1061,17.8181,1229.0,1185.0,H,1124.0,1322.0,165.0,H,172.6,-52.5,9.06,-8.89,12.7,-44.4
1062,17.8349,1231.0,1187.0,H,1130.0,1326.0,165.0,H,171.8,-54.0,5.7,-6.82,8.88,-50.1
1063,17.8517,1229.0,1189.0,H,1124.0,1322.0,164.8000030517578,H,169.5,-51.7,8.4,-8.18,11.72,-44.2
1064,17.8685,1229.0,1189.0,H,1130.0,1326.0,164.60000610351562,H,169.0,-54.1,8.35,-9.96,12.99,-50.0
1065,17.8854,1229.0,1185.0,H,1130.0,1328.0,164.8000030517578,H,173.9,-55.3,8.12,-8.02,11.42,-44.6
1066,17.9022,1229.0,1185.0,H,1130.0,1328.0,164.8000030517578,H,173.9,-55.3,-0.0,-0.0,0.0,-90.0
1067,17.919,1229.0,1185.0,H,1130.0,1328.0,164.8000030517578,H,173.9,-55.3,-0.0,-0.0,0.0,-90.0
1068,17.9358,1229.0,1185.0,H,1130.0,1328.0,164.8000030517578,H,173.9,-55.3,-0.0,-0.0,0.0,-90.0
1069,17.9526,1229.0,1183.0,H,1128.0,1322.0,165.0,H,171.8,-54.0,37.49,-33.27,50.12,-41.6
1070,17.9694,1231.0,1185.0,H,1128.0,1324.0,169.39999389648438,H,173.0,-53.5,3.82,-4.9,6.21,-52.1
1071,17.9862,1231.0,1185.0,H,1128.0,1324.0,169.39999389648438,H,173.0,-53.5,9.62,-8.94,13.13,-42.9
1072,18.003,1229.0,1189.0,H,1130.0,1328.0,165.0,H,170.7,-54.5,7.84,-7.92,11.14,-45.3
1073,18.0198,1229.0,1185.0,H,1130.0,1328.0,165.0,H,173.9,-55.3,8.65,-8.66,12.24,-45.1
1074,18.0366,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,8.97,-9.04,12.73,-45.2
1075,18.0535,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,9.08,-9.03,12.8,-44.9
1076,18.0703,1229.0,1185.0,H,1130.0,1328.0,165.0,H,173.9,-55.3,9.3,-9.06,12.99,-44.2
1077,18.0871,1231.0,1187.0,H,1128.0,1324.0,169.39999389648438,H,171.4,-53.1,6.31,-7.66,9.92,-50.5
1078,18.1039,1231.0,1187.0,H,1128.0,1330.0,165.0,H,176.2,-54.2,9.51,-9.86,13.7,-46.0
1079,18.1207,1229.0,1189.0,H,1130.0,1328.0,165.0,H,170.7,-54.5,8.77,-8.95,12.54,-45.6
1080,18.1375,1229.0,1185.0,H,1126.0,1326.0,160.60000610351562,H,174.6,-53.9,8.94,-9.28,12.88,-46.1
1081,18.1543,1231.0,1187.0,H,1128.0,1324.0,169.39999389648438,H,171.4,-53.1,9.13,-9.86,13.44,-47.2
1082,18.1711,1231.0,1187.0,H,1130.0,1328.0,165.0,H,173.4,-54.4,8.92,-8.87,12.58,-44.8
1083,18.1879,1231.0,1187.0,H,1126.0,1326.0,160.60000610351562,H,174.2,-52.9,5.35,-7.51,9.22,-54.5
1084,18.2047,1229.0,1189.0,H,1128.0,1324.0,169.39999389648438,H,168.6,-53.2,8.82,-9.51,12.97,-47.2
1085,18.2215,1231.0,1187.0,H,1128.0,1324.0,169.39999389648438,H,171.4,-53.1,9.18,-9.13,12.95,-44.8
1086,18.2384,1231.0,1185.0,H,1128.0,1330.0,165.0,H,177.9,-54.6,9.48,-9.96,13.75,-46.4
1087,18.2552,1219.0,1187.0,H,1130.0,1328.0,165.0,H,166.7,-57.7,9.32,-9.45,13.27,-45.4
1088,18.272,1213.0,1183.0,H,1122.0,1324.0,165.0,H,167.8,-57.2,8.83,-8.4,12.19,-43.6
1089,18.2888,1197.0,1181.0,H,1126.0,1326.0,160.60000610351562,H,161.4,-63.9,9.11,-9.52,13.17,-46.3
1090,18.3056,1177.0,1175.0,H,1122.0,1324.0,165.0,H,158.8,-69.7,6.62,-8.77,10.99,-52.9
1091,18.3224,1155.0,1171.0,H,1122.0,1324.0,165.0,H,156.5,-77.8,8.53,-9.66,12.89,-48.6
1092,18.3392,1133.0,1165.0,H,1126.0,1326.0,160.1999969482422,H,161.2,-87.5,7.05,-11.62,13.59,-58.7
1093,18.356,1111.0,1159.0,H,1122.0,1326.0,164.8000030517578,H,167.4,-93.8,6.63,-10.31,12.26,-57.2
1094,18.3728,1089.0,1157.0,H,1122.0,1326.0,165.0,H,172.2,-101.0,3.62,-10.06,10.69,-70.2
1095,18.3896,1067.0,1159.0,H,1130.0,1322.0,165.0,H,174.8,-111.1,4.14,-11.21,11.95,-69.7
1096,18.4065,1047.0,1165.0,H,1128.0,1320.0,165.0,H,174.9,-117.6,2.16,-10.79,11.0,-78.7
1097,18.4233,1031.0,1165.0,H,1120.0,1310.0,165.0,H,170.1,-121.5,0.66,-11.21,11.23,-86.6
1098,18.4401,1011.0,1169.0,H,1116.0,1306.0,160.39999389648438,H,172.6,-127.5,-0.45,-10.99,11.0,-92.3
1099,18.4569,997.0,1165.0,H,1110.0,1296.0,160.39999389648438,H,173.0,-130.8,-1.84,-10.4,10.57,-100.0
1100,18.4737,981.0,1161.0,H,1102.0,1282.0,165.0,H,171.1,-135.0,-3.75,-9.98,10.66,-110.6
1101,18.4905,965.0,1157.0,H,1092.0,1276.0,160.60000610351562,H,174.0,-136.9,-4.43,-10.49,11.39,-112.9
1102,18.5073,955.0,1153.0,H,1078.0,1266.0,165.0,H,167.0,-137.4,-5.52,-10.24,11.64,-118.3
1103,18.5241,945.0,1147.0,H,1074.0,1258.0,169.39999389648438,H,170.2,-139.3,-7.16,-9.59,11.97,-126.8
1104,18.5409,939.0,1141.0,H,1064.0,1250.0,165.0,H,165.8,-138.9,-7.4,-9.2,11.81,-128.8
1105,18.5577,931.0,1135.0,H,1064.0,1248.0,160.39999389648438,H,174.5,-139.6,-8.44,-8.69,12.11,-134.2
1106,18.5746,927.0,1131.0,H,1058.0,1244.0,160.60000610351562,H,173.0,-139.2,-8.89,-8.75,12.47,-135.4
1107,18.5914,925.0,1127.0,H,1054.0,1244.0,165.0,H,174.2,-137.8,-9.7,-8.51,12.9,-138.7
1108,18.6082,921.0,1123.0,H,1050.0,1238.0,169.39999389648438,H,172.8,-138.3,-9.9,-8.06,12.77,-140.8
1109,18.625,921.0,1119.0,H,1048.0,1232.0,165.0,H,170.0,-138.3,-10.02,-8.12,12.9,-141.0
1110,18.6418,919.0,1119.0,H,1048.0,1234.0,160.60000610351562,H,172.8,-138.3,-10.51,-8.17,13.31,-142.1
1111,18.6586,919.0,1117.0,H,1044.0,1236.0,165.0,H,172.6,-136.4,-10.84,-8.18,13.58,-143.0
1112,18.6754,919.0,1113.0,H,1044.0,1234.0,160.60000610351562,H,174.0,-135.9,-10.78,-7.68,13.24,-144.5
1113,18.6922,919.0,1113.0,H,1046.0,1230.0,165.0,H,172.7,-137.3,-10.84,-8.09,13.53,-143.2
1114,18.709,917.0,1111.0,H,1040.0,1230.0,169.1999969482422,H,171.1,-135.9,-11.04,-7.97,13.61,-144.2
1115,18.7258,915.0,1113.0,H,1044.0,1226.0,165.0,H,171.5,-138.8,-11.19,-8.4,14.0,-143.1
1116,18.7426,915.0,1111.0,H,1044.0,1226.0,165.0,H,172.8,-138.3,-11.39,-8.25,14.06,-144.1
1117,18.7595,915.0,1111.0,H,1040.0,1230.0,160.39999389648438,H,172.6,-136.4,-11.08,-8.02,13.68,-144.1
1118,18.7763,915.0,1109.0,H,1036.0,1230.0,165.0,H,171.1,-135.0,-11.22,-8.21,13.9,-143.8
1119,18.7931,915.0,1107.0,H,1036.0,1224.0,165.0,H,168.3,-136.0,-11.38,-7.89,13.85,-145.3
1120,18.8099,915.0,1109.0,H,1040.0,1228.0,160.39999389648438,H,172.6,-136.4,-11.64,-8.61,14.47,-143.5
1121,18.8267,915.0,1107.0,H,1038.0,1228.0,160.60000610351562,H,172.5,-135.5,-10.73,-7.82,13.27,-143.9
1122,18.8435,915.0,1105.0,H,1040.0,1228.0,160.60000610351562,H,175.4,-135.5,-12.39,-8.88,15.24,-144.4
1123,18.8603,913.0,1107.0,H,1038.0,1226.0,169.0,H,172.6,-136.4,-11.39,-7.9,13.86,-145.3
1124,18.8771,915.0,1105.0,H,1042.0,1226.0,164.8000030517578,H,175.4,-136.4,-11.84,-8.55,14.61,-144.2
1125,18.8939,915.0,1105.0,H,1038.0,1226.0,162.0,H,172.5,-135.5,-12.06,-9.28,15.22,-142.4
1126,18.9107,915.0,1105.0,H,1036.0,1226.0,169.39999389648438,H,171.1,-135.0,-11.61,-8.22,14.22,-144.7
1127,18.9276,915.0,1103.0,H,1036.0,1222.0,165.0,H,169.7,-135.5,-11.51,-8.26,14.17,-144.3
1128,18.9444,915.0,1103.0,H,1038.0,1224.0,167.1999969482422,H,172.5,-135.5,-11.31,-7.96,13.83,-144.9
1129,18.9612,915.0,1103.0,H,1036.0,1224.0,169.0,H,171.1,-135.0,-11.39,-7.86,13.84,-145.4
1130,18.978,915.0,1101.0,H,1036.0,1224.0,169.0,H,172.5,-134.5,-11.09,-7.86,13.59,-144.7
1131,18.9948,915.0,1099.0,H,1038.0,1224.0,166.8000030517578,H,175.4,-134.5,-11.13,-7.83,13.61,-144.8
1132,19.0116,915.0,1099.0,H,1034.0,1222.0,162.0,H,171.1,-134.1,-11.19,-7.77,13.62,-145.2
1133,19.0284,917.0,1095.0,H,1034.0,1224.0,160.60000610351562,H,174.2,-132.2,-10.49,-8.33,13.39,-141.5
1134,19.0452,915.0,1095.0,H,1032.0,1222.0,169.39999389648438,H,172.7,-132.7,-11.17,-8.38,13.96,-143.1
1135,19.062,917.0,1093.0,H,1032.0,1220.0,169.39999389648438,H,171.3,-132.2,-10.87,-7.92,13.45,-143.9
1136,19.0788,917.0,1093.0,H,1028.0,1222.0,164.39999389648438,H,170.2,-130.7,-10.93,-7.83,13.44,-144.4
