frame,t_s,base_x,base_y,r,score,knob_x,knob_y,dist
1417,23.6000,1094.8,1107.2,165,29.47,1255.8,1114.2,161.2
1418,23.6167,1094.8,1107.2,165,27.96,1255.8,1114.2,161.2
1419,23.6333,1094.3,1107.1,165,26.05,1256.3,1115.1,162.2
1420,23.6500,1094.4,1107.1,165,24.32,1256.4,1115.1,162.2
1421,23.6667,1095.3,1106.0,165,22.40,1256.3,1115.0,161.3
1422,23.6833,1096.3,1107.0,165,22.57,1256.3,1115.0,160.2
1423,23.7000,1096.3,1107.0,165,23.04,1256.3,1115.0,160.2
1424,23.7167,1096.3,1107.0,165,23.70,1256.3,1115.0,160.2
1425,23.7333,1095.3,1106.0,165,24.24,1256.3,1115.0,161.3
1426,23.7500,1095.3,1106.0,165,24.91,1256.3,1115.0,161.3
1427,23.7667,1096.2,1107.0,165,25.51,1256.2,1116.0,160.3
1428,23.7833,1096.4,1108.0,165,26.34,1257.4,1117.0,161.3
1429,23.8000,1096.5,1107.4,165,27.17,1256.5,1120.4,160.5
1430,23.8167,1096.9,1107.4,165,28.79,1255.9,1126.4,160.1
1431,23.8333,1096.5,1107.5,165,29.38,1255.5,1134.5,161.3
1432,23.8500,1097.0,1106.9,165,30.54,1254.0,1147.9,162.3
1433,23.8667,1099.2,1108.0,165,30.95,1252.2,1162.0,162.2
1434,23.8833,1100.1,1108.3,165,30.98,1248.1,1178.3,163.7
1435,23.9000,1102.1,1108.1,165,30.92,1242.1,1195.1,164.8
1436,23.9167,1102.1,1109.4,165,31.11,1235.1,1205.4,164.0
1437,23.9333,1103.8,1109.1,165,31.18,1227.8,1216.1,163.8
1438,23.9500,1104.0,1111.0,165,31.41,1222.0,1223.0,162.7
1439,23.9667,1104.7,1111.4,165,31.54,1215.7,1231.4,163.5
1440,23.9833,1107.4,1114.3,165,31.35,1211.4,1239.3,162.6
1441,24.0000,1110.9,1117.9,165,31.81,1209.9,1245.9,161.8
1442,24.0167,1112.9,1120.5,165,31.71,1208.9,1252.5,163.2
1443,24.0333,1116.3,1125.6,165,31.65,1207.3,1259.6,162.0
1444,24.0500,1120.3,1130.6,165,31.95,1205.3,1268.6,162.1
1445,24.0667,1123.1,1137.2,165,31.82,1203.1,1278.2,162.1
1446,24.0833,1127.8,1144.5,165,31.77,1197.8,1289.5,161.0
1447,24.1000,1132.0,1152.9,165,31.97,1192.0,1301.9,160.6
1448,24.1167,1136.1,1162.6,165,31.72,1182.1,1317.6,161.7
1449,24.1333,1140.2,1175.3,165,31.36,1170.2,1333.3,160.8
1450,24.1500,1143.3,1190.0,165,31.34,1158.3,1350.0,160.7
1451,24.1667,1146.4,1206.8,165,30.13,1147.4,1366.8,160.0
1452,24.1833,1147.7,1225.7,165,28.90,1138.7,1386.7,161.3
1453,24.2000,1147.1,1245.4,165,28.21,1128.1,1403.4,159.1
1454,24.2167,1146.5,1267.5,165,27.71,1115.5,1420.5,156.1
1455,24.2333,,,,,,,
1456,24.2500,,,,,,,
1457,24.2667,,,,,,,
1458,24.2833,,,,,,,
1459,24.3000,1127.9,1359.5,165,31.17,1082.9,1507.5,154.7
1460,24.3167,1126.6,1369.2,165,32.13,1076.6,1520.2,159.1
1461,24.3333,1123.8,1375.6,165,32.80,1074.8,1526.6,158.8
1462,24.3500,1123.5,1380.5,165,33.49,1073.5,1531.5,159.1
1463,24.3667,1122.0,1383.7,165,33.95,1074.0,1534.7,158.4
1464,24.3833,1120.4,1386.8,165,34.10,1074.4,1538.8,158.8
1465,24.4000,1119.3,1392.5,165,33.54,1075.3,1543.5,157.3
1466,24.4167,1119.1,1395.9,165,32.54,1075.1,1548.9,159.2
1467,24.4333,1116.7,1402.1,165,32.27,1074.7,1555.1,158.7
1468,24.4500,1115.0,1408.4,165,33.37,1074.0,1560.4,157.4
1469,24.4667,1113.7,1414.3,165,35.65,1073.7,1566.3,157.2
1470,24.4833,1112.9,1418.7,165,37.70,1073.9,1571.7,157.9
1471,24.5000,1111.0,1422.5,165,39.87,1073.0,1576.5,158.6
1472,24.5167,1109.4,1427.6,165,44.15,1073.4,1582.6,159.1
1473,24.5333,1110.1,1431.5,165,45.64,1073.1,1587.5,160.3
1474,24.5500,659.6,2150.6,165,19.45,660.6,2139.6,11.0
1475,24.5667,659.6,2150.6,165,19.59,660.6,2139.6,11.0
1476,24.5833,659.6,2150.6,165,19.60,660.6,2139.6,11.0
1477,24.6000,659.6,2149.7,165,19.59,660.6,2139.7,10.0
1478,24.6167,659.5,2149.7,165,19.75,660.5,2139.7,10.0
1479,24.6333,658.5,2150.7,165,19.76,660.5,2139.7,11.2
1480,24.6500,658.5,2149.7,165,19.81,660.5,2139.7,10.2
1481,24.6667,658.5,2149.7,165,19.85,660.5,2139.7,10.2
1482,24.6833,658.5,2149.7,165,19.86,660.5,2139.7,10.2
1483,24.7000,658.5,2149.7,165,19.85,660.5,2139.7,10.2
1484,24.7167,658.5,2150.7,165,19.82,660.5,2139.7,11.2
1485,24.7333,658.5,2150.7,165,19.82,660.5,2139.7,11.2
1486,24.7500,658.5,2150.7,165,19.84,660.5,2139.7,11.2
1487,24.7667,658.5,2150.7,165,19.85,660.5,2139.7,11.2
1488,24.7833,658.5,2150.7,165,19.87,660.5,2139.7,11.2
1489,24.8000,658.5,2150.7,165,19.87,660.5,2139.7,11.2
1490,24.8167,658.5,2150.7,165,19.87,660.5,2139.7,11.2
1491,24.8333,658.5,2150.7,165,19.86,660.5,2139.7,11.2
1492,24.8500,658.5,2150.7,165,19.86,660.5,2139.7,11.2
1493,24.8667,658.5,2150.7,165,19.85,660.5,2139.7,11.2
1494,24.8833,658.5,2150.7,165,19.83,660.5,2139.7,11.2
1495,24.9000,658.5,2150.7,165,19.88,660.5,2139.7,11.2
1496,24.9167,658.5,2150.7,165,19.89,660.5,2139.7,11.2
1497,24.9333,658.5,2150.7,165,19.91,660.5,2139.7,11.2
1498,24.9500,658.5,2150.7,165,19.90,660.5,2139.7,11.2
1499,24.9667,658.5,2150.7,165,19.91,660.5,2139.7,11.2
1500,24.9833,658.5,2150.7,165,19.89,660.5,2139.7,11.2
1501,25.0000,658.5,2150.7,165,19.93,660.5,2139.7,11.2
1502,25.0167,658.5,2150.7,165,19.98,660.5,2139.7,11.2
1503,25.0333,658.5,2150.7,165,19.97,660.5,2139.7,11.2
1504,25.0500,658.5,2150.7,165,19.98,660.5,2139.7,11.2
1505,25.0667,658.5,2150.7,165,19.97,660.5,2139.7,11.2
1506,25.0833,658.5,2150.7,165,19.99,660.5,2139.7,11.2
1507,25.1000,658.5,2150.7,165,20.00,660.5,2139.7,11.2
1508,25.1167,659.6,2150.7,165,20.04,660.6,2139.7,11.0
1509,25.1333,659.6,2150.7,165,20.04,660.6,2139.7,11.0
1510,25.1500,658.5,2150.7,165,20.10,660.5,2139.7,11.2
1511,25.1667,658.5,2150.7,165,20.10,660.5,2139.7,11.2
1512,25.1833,658.6,2150.7,165,20.08,660.6,2139.7,11.2
1513,25.2000,659.1,2150.2,165,20.41,661.1,2142.2,8.2
1514,25.2167,659.1,2150.2,165,20.41,661.1,2142.2,8.2
